18	12	04	06	04	39	-1.07631286	1024.78571429	45.2841482379	0.040398485775	01
18	12	04	06	44	02	-1.00046238	1023.07142857	46.4482266088	0.0422085471718	01
18	12	04	06	54	04	-1.27430589	1025.41428571	49.4970396971	0.0397042993179	01
18	12	04	07	04	05	-2.18693783	1025.17142857	46.9790139861	0.0405186960656	01
18	12	04	07	14	06	-1.88200851	1027.24285714	49.9924096279	0.0370943761805	01
18	12	04	07	24	07	-1.35708045	1022.67142857	47.9478053806	0.0377366019709	01
18	12	04	07	34	08	-1.08247601	1023.42857143	49.0945360441	0.0395784621642	01
18	12	04	07	44	09	-1.0000339	1018.68571429	45.9171747691	0.0393432636014	01
18	12	04	07	54	10	-0.98806575	1022.14285714	46.9002850172	0.0379791562399	01
18	12	04	08	04	11	-1.5395263	1022.17142857	46.8013954092	0.037683209072	01
18	12	04	08	14	12	-1.37121021	1025.92857143	50.2341151662	0.0387868084712	01
18	12	04	08	24	13	-1.95660447	1027.07142857	49.953784764	0.0371689399811	01
18	12	04	08	34	14	-1.64521881	1028.17142857	50.4035065188	0.0366389429673	01
18	12	04	08	44	15	-1.48821589	1022.92857143	50.5651832302	0.039236320166	01
18	12	04	08	54	16	-1.25579016	1023.32857143	48.0394841856	0.0366879910116	01
18	12	04	09	04	17	-1.17230998	1024.44285714	49.1387643645	0.0384319168628	01
18	12	04	09	14	18	-1.11882475	1024.18571429	48.2138962947	0.0376652224665	01
18	12	04	09	24	20	-1.41758927	1024.27142857	49.2123449752	0.0415591455719	01
18	12	04	09	34	21	-1.78265722	1023.18571429	49.5313155942	0.0367473482598	01
18	12	04	09	44	37	-1.60352298	1021.91428571	45.5332666009	0.0378384404808	01
18	12	04	09	54	38	-1.99517756	1024.51428571	48.0380036629	0.0377353671027	01
18	12	04	10	04	39	-1.87935925	1021.2	47.644097221	0.0364597502637	01
18	12	04	10	14	40	-1.92927959	1023.01428571	47.5570312834	0.0368117737069	01
18	12	04	10	24	41	-2.71573407	1026.37142857	46.1470232529	0.0384517177507	01
18	12	04	10	34	42	-2.38694618	1028.31428571	49.099183251	0.037558258156	01
18	12	04	10	44	43	-2.81392731	1025.64285714	46.2913246159	0.0370528694458	01
18	12	04	10	54	44	-2.97386816	1025.47142857	47.4145009249	0.0362943197658	01
18	12	04	11	04	45	-2.8377125	1025.24285714	48.1911182434	0.0397908216337	01
18	12	04	11	14	46	-2.84538701	1024.74285714	45.4418578953	0.037705109491	01
18	12	04	11	24	47	-3.3630222	1027.2	47.7234892749	0.0387473710427	01
18	12	04	11	34	48	-3.52793283	1027.44285714	48.3373962637	0.0363979512975	01
18	12	04	11	44	49	-3.20470951	1027.6	45.4672252444	0.0396039985213	01
18	12	04	11	54	50	-3.60040157	1026.3	44.814012477	0.0388625760276	01
18	12	04	12	04	51	-3.16453552	1026.81428571	46.3126927548	0.0395303727095	01
18	12	04	12	14	52	-3.01043087	1029.04285714	45.0962259157	0.0362502377455	01
18	12	04	12	24	53	-3.00000085	1029.55714286	47.9992963384	0.0393503737304	01
18	12	04	12	34	54	-3.00126113	1029.1	47.0583680125	0.0362320078447	01
18	12	04	12	44	55	-3.00000011	1029.7	46.6131036144	0.0369120723153	01
18	12	04	12	54	56	-2.88229526	1034.7	51.482132823	0.0319636875446	01
18	12	04	13	04	57	-3.36283076	1025.87142857	45.2402859119	0.0382509574555	01
18	12	04	13	14	58	-3.78603133	1031.15714286	47.9519508658	0.0372962780554	01
18	12	04	13	24	59	-3.82028986	1030.25714286	48.5311934192	0.0348184685897	01
18	12	04	13	35	00	-3.78208124	1030.22857143	48.0666713842	0.0369766916232	01
18	12	04	13	45	01	-3.95331261	1026.65714286	45.8743269983	0.0388635080083	01
18	12	04	13	55	02	-3.75134155	1030.61428571	46.4005211969	0.037617774819	01
18	12	04	14	05	04	-4.04786975	1027.67142857	46.5791864704	0.0389774321888	01
18	12	04	14	15	05	-4.63274854	1031.18571429	48.9014439919	0.0378416356259	01
18	12	04	14	25	08	-4.28297363	1032.97142857	48.0068362479	0.035899713278	01
18	12	04	14	35	09	-4.89278652	1025.82857143	43.2775003994	0.0392667758649	01
18	12	04	14	45	10	-4.82965158	1026.87142857	44.4181177412	0.0372723324906	01
18	12	04	14	55	11	-4.40462294	1027.6	44.4937876884	0.0364474472189	01
18	12	04	15	05	12	-4.54500034	1031.57142857	45.1684375986	0.0365802518809	01
18	12	04	15	15	13	-4.86969737	1027.72857143	46.8416546702	0.0380803022162	01
18	12	04	15	25	14	-4.43169767	1029.82857143	44.2905895934	0.0359082499333	01
18	12	04	15	35	16	-4.48092429	1027.22857143	43.8882253746	0.0385823954016	01
18	12	04	15	45	17	-4.74754613	1031.15714286	45.8434091584	0.038984280895	01
18	12	04	15	55	18	-4.93555933	1028.28571429	44.0866493744	0.0378786868965	01
18	12	04	16	05	19	-4.88430425	1028.12857143	44.78198663	0.0392187822377	01
18	12	04	16	15	20	-4.7882549	1029.58571429	44.783125922	0.0346734401086	01
18	12	04	16	25	21	-4.47542018	1029.54285714	45.5690012788	0.0375819139701	01
18	12	04	16	35	24	-5.08850836	1026.4	43.4127696816	0.0388200438934	01
18	12	04	16	45	25	-4.37251347	1019.54285714	38.6983520189	0.037485066099	01
18	12	04	16	55	26	-4.84403213	1019.82857143	38.6042082934	0.0376091333183	01
18	12	04	17	05	27	-5.04603392	1017.78571429	37.3454502324	0.0378135872101	01
18	12	04	17	15	28	-5.02764215	1021.78571429	39.9223864364	0.036270433912	01
18	12	04	17	25	29	-4.80804591	1020.44285714	40.1389143971	0.0403137910171	01
18	12	04	17	35	30	-5.27673402	1020.11428571	37.916277265	0.0369531168718	01
18	12	04	17	45	31	-5.30598344	1019.28571429	36.7369579801	0.0347029492355	01
18	12	04	17	55	32	-4.28437235	1020.54285714	38.7518426158	0.036639503409	01
18	12	04	19	07	55	-5.64179725	1023.05714286	40.3898451574	0.0379358761435	01
18	12	04	19	17	57	-5.36473455	1024.2	38.0618293983	0.0377512456131	01
18	12	04	19	27	58	-5.45832982	1022.75714286	38.045625134	0.0413270709823	01
18	12	04	19	37	59	-5.77242815	1024.35714286	35.4050180924	0.0386813633329	01
18	12	04	19	48	00	-5.61487211	1022.84285714	37.9923434821	0.0388613221542	01
18	12	04	19	58	01	-5.58109777	1021.95714286	37.6189297768	0.0381354933957	01
18	12	04	20	08	03	-5.00014671	1024.67142857	38.2871561562	0.0378340487041	01
18	12	04	20	18	04	-5.20639168	1022.47142857	37.7532293523	0.0394870562398	01
18	12	04	20	28	06	-5.48216828	1025.18571429	38.6061774691	0.0386076530888	01
18	12	04	20	38	07	-5.42657023	1022.78571429	33.9393967693	0.0376431274414	01
18	12	04	20	48	08	-5.0	1024.61428571	37.7171021676	0.0393744307835	01
18	12	04	20	58	09	-4.76183949	1023.78571429	38.9633134617	0.0389370072843	01
18	12	04	21	08	10	-4.4347315	1025.17142857	38.0848569189	0.0386526150397	01
18	12	04	21	18	11	-4.7265281	1026.18571429	39.3817553324	0.0391594315621	01
18	12	04	21	28	12	-4.97036434	1023.9	39.6221979631	0.0388144999659	01
18	12	04	21	38	13	-4.99999866	1021.14285714	37.5142965945	0.0389891430194	01
18	12	04	21	48	14	-5.0	1020.15714286	37.5791111103	0.0426452680736	01
18	12	04	21	58	15	-5.00041496	1023.1	38.0105812336	0.0380037952724	01
18	12	04	22	08	16	-5.27788052	1022.24285714	35.8506567839	0.0397202178167	01
18	12	04	22	18	17	-4.99759793	1022.25714286	35.2832156432	0.0404610145423	01
18	12	04	22	28	19	-4.76935225	1021.67142857	36.6753017043	0.0404122076021	01
18	12	04	22	38	20	-5.07331311	1020.65714286	38.5263863992	0.0393872735528	01
18	12	04	22	48	21	-5.0	1021.9	38.594651739	0.0405677693215	01
18	12	04	22	58	22	-5.00762038	1023.05714286	39.4167787748	0.0389437890792	01
18	12	04	23	08	23	-4.99986882	1023.51428571	36.3191184825	0.0403754416871	01
18	12	04	23	18	25	-5.1878989	1022.74285714	36.7585503034	0.0397838751045	01
18	12	04	23	28	26	-5.00000044	1021.65714286	35.1408942541	0.0401967257281	01
18	12	04	23	38	27	-5.00000002	1022.98571429	37.3223383348	0.0398746043492	01
18	12	04	23	48	28	-5.03093897	1024.84285714	40.1364229719	0.0391944692175	01
18	12	04	23	58	29	-4.99519304	1023.17142857	38.3550970457	0.0386048253665	01
18	12	05	00	08	30	-4.95330639	1023.48571429	39.0163858827	0.0404108896786	01
18	12	05	00	18	32	-4.99999999	1022.51428571	37.1743932056	0.0389435174433	01
