19	02	03	15	54	06	-1	640.214285714	179.621975498	0.112136775294	11
19	02	03	15	54	27	-1	584.528571429	171.081410982	0.102206915019	11
19	02	03	15	54	48	-1	536.914285714	184.701206033	0.0937985888498	11
19	02	03	15	55	09	-1	579.285714286	165.817209417	0.0997207823427	11
19	02	03	15	55	30	-1	714.185714286	235.272261303	0.115869863998	11
19	02	03	15	55	51	-1	602.457142857	179.96274898	0.110239788577	11
19	02	03	15	56	12	-1	543.428571429	123.315225735	0.0947917150543	11
19	02	03	15	56	33	-1	629.185714286	160.226918806	0.110825336463	11
19	02	03	15	56	54	-1	580.157142857	121.27661837	0.109656839095	11
19	02	03	15	57	15	-1	674.757142857	152.81131556	0.116920978836	11
19	02	03	15	57	36	-1	558.6	166.958626184	0.100398287239	11
19	02	03	15	58	18	-1	624.371428571	174.558968459	0.110345937778	11
19	02	03	15	58	39	-1	620.142857143	181.117506112	0.110749168001	11
19	02	03	15	59	00	-1	675.942857143	194.952879707	0.118212450553	11
19	02	03	16	00	16	-1	619.657142857	187.176760288	0.1074026467	11
19	02	03	16	00	37	-1	619.6	158.777508303	0.111791623066	11
19	02	03	16	00	59	-1	796.9	286.429904165	0.120114748341	11
19	02	03	16	01	20	-1	545.157142857	122.348873042	0.097596104352	11
19	02	03	16	01	42	-1	701.7	285.675007657	0.110275340894	11
19	02	03	16	02	03	-1	594.171428571	123.417638405	0.110158123811	11
19	02	03	16	02	24	-1	544.671428571	106.973791373	0.0931966335931	11
19	02	03	16	02	45	-1	535.857142857	102.317891986	0.0978038005422	11
19	02	03	16	03	06	-1	596.657142857	175.296229746	0.100172189495	11
19	02	03	16	03	32	-1	586.414285714	127.661101902	0.109320378947	01
19	02	03	16	03	53	-1	677.857142857	158.457230436	0.119054850605	01
