18	11	09	07	00	02	9.1839908	912.757142857	21.6177412024	0.0037283266471	01
18	11	09	08	00	02	114.06359285	654.6	116.240563365	0.155702958812	01
18	11	09	08	10	04	112.94137236	669.6	136.309563651	0.151020729112	01
18	11	09	09	00	04	113.00824637	655.171428571	157.215954427	0.153544019366	01
18	11	09	09	10	06	115.4847525	597.357142857	171.685346385	0.143036815345	01
18	11	09	11	00	03	107.21018691	651.942857143	152.077131343	0.144832144574	01
18	11	09	11	10	04	104.69847328	691.214285714	184.415516302	0.15177050084	01
18	11	09	11	20	05	105.24222164	706.971428571	180.371281483	0.158865465513	01
18	11	09	11	30	08	105.0321108	708.857142857	176.807989939	0.151575739608	01
18	11	09	11	40	09	104.43726086	776.385714286	150.207788733	0.163717778442	01
18	11	09	11	50	22	104.37691461	763.8	170.459178188	0.160599863924	01
18	11	09	12	00	23	104.3594345	666.0	190.157678933	0.148589980796	01
18	11	09	12	10	25	104.51382146	670.014285714	194.958639779	0.148567368732	01
18	11	09	16	00	03	92.14715769	786.142857143	301.111336111	0.14211777686	01
18	11	09	16	10	05	92.98163845	626.457142857	208.589801539	0.127400958758	01
18	11	09	17	00	02	93.6838707	802.842857143	137.984019335	0.160741574504	01
18	11	09	17	10	06	65.59308795	533.985714286	103.222158869	0.00591550819771	01
18	11	09	17	20	08	16.91404363	798.514285714	26.2611842063	-0.00668320772969	01
