19	02	25	21	47	35	66.604	25.07468891	701.128571429	32.2352608306	0.00817554940037	0	1
19	02	25	22	17	36	66.604	25.69237562	700.057142857	31.0487569175	0.00712931541299	0	1
19	02	25	22	47	37	66.604	25.25678198	698.328571429	30.7077102596	0.00725435017884	0	1
19	02	25	23	17	38	66.066	25.00201651	698.957142857	30.6684741408	0.00691151356111	0	1
19	02	25	23	47	39	65.528	24.99550017	698.442857143	30.9989104483	0.00555006601394	0	0
19	02	26	00	17	40	63.914	25.00051324	705.685714286	36.0988891231	0.00850843524203	0	0
19	02	26	00	47	41	63.914	24.07918858	708.228571429	33.7461834577	0.0101661205129	0	0
19	02	26	01	17	42	63.376	24.52030873	706.314285714	33.2503674984	0.00870677207834	0	0
19	02	26	01	47	43	63.376	24.52115831	707.0	33.4565816715	0.0106981468951	0	0
19	02	26	02	17	44	63.914	24.95009977	706.471428571	33.3324044088	0.00859394182541	0	0
19	02	26	02	47	45	63.376	24.20816309	708.585714286	32.6678054084	0.00852584997806	0	0
19	02	26	03	17	46	63.376	24.19914333	707.671428571	31.8513159309	0.0104654243457	0	0
19	02	26	03	47	47	62.838	24.39010597	707.228571429	33.892760048	0.011396455756	0	0
19	02	26	04	17	48	62.3	23.13642195	714.2	35.7657457832	0.0119375897421	0	0
19	02	26	04	47	49	62.838	23.3302358	715.328571429	35.3160107068	0.0134588187425	0	0
19	02	26	05	17	50	61.762	23.70135158	714.214285714	34.2265113857	0.0117952274571	0	0
19	02	26	05	47	51	62.3	22.94069279	713.271428571	34.1989646579	0.0118654157393	0	0
19	02	26	06	17	52	65.528	24.93608424	715.385714286	34.5903755636	0.0121332713527	0	1
19	02	26	06	47	53	65.528	24.08019385	711.685714286	35.6649258905	0.00987068879869	0	1
19	02	26	07	17	54	65.528	24.37939368	714.328571429	36.6795861593	0.010615419498	0	1
19	02	26	07	47	55	66.066	24.54824814	711.114285714	35.6837469434	0.0111771718995	0	1
19	02	26	08	17	55	66.604	24.05185615	764.714285714	129.824952792	0.0234842436892	0	1
19	02	26	08	47	56	67.142	23.98700548	715.5	34.399231719	0.010658080783	0	1
