19	02	21	22	02	06	4.0	58.0	39.99407969	602.514285714	132.933683021	0.0218799142819	0	0
19	02	21	22	02	26	3.0	58.0	39.99995596	666.942857143	178.481762631	0.0388237218928	1	0
19	02	21	22	02	47	3.0	58.0	39.99999958	662.0	177.414607226	0.0341311479053	1	0
19	02	21	22	02	47	9.1	58.0	39.99999958	662.0	177.414607226	0.0341311479053	1	0
19	02	21	22	03	08	3.1	59.0	39.99736206	808.228571429	291.612471389	0.0607147782486	1	0
19	02	21	22	03	28	2.9	59.0	39.99997205	579.0	69.0730462213	0.0173060535922	0	0
19	02	21	22	03	49	2.7	59.0	39.99999973	733.557142857	235.030188682	0.0503977196364	1	0
19	02	21	22	04	09	2.9	59.0	39.99761564	586.585714286	102.859473188	0.0213088710174	0	0
19	02	21	22	04	30	3.3	59.0	39.99998226	861.057142857	229.473365134	0.0796655970638	1	0
19	02	21	22	04	50	3.7	60.0	39.99999981	698.4	195.925452295	0.046863131825	0	0
19	02	21	22	05	11	3.8	58.0	39.99848684	731.285714286	187.79921975	0.0510989279316	1	0
19	02	21	22	05	31	3.7	58.0	39.99998397	714.285714286	196.526344498	0.050768496273	0	0
19	02	21	22	05	52	7.5	59.0	39.99999988	643.128571429	139.06729321	0.0369541755661	1	0
19	02	21	22	06	12	6.3	60.0	39.99893759	586.328571429	104.690526441	0.0197551453187	0	0
19	02	21	22	06	33	5.2	59.0	39.99998983	642.771428571	176.867841818	0.031449286967	1	0
19	02	21	22	06	53	5.1	60.0	39.99999989	709.042857143	194.816869005	0.0496974874088	0	0
19	02	21	22	07	13	3.1	59.0	39.99932578	650.2	191.059796175	0.0313390772608	1	0
19	02	21	22	07	34	5.3	65.0	39.99999286	781.428571429	196.977922724	0.0674049773344	0	0
19	02	21	22	07	54	6.9	60.0	39.99999993	632.571428571	129.67713439	0.0312512507914	1	0
19	02	21	22	08	15	4.6	60.0	39.99999547	668.071428571	154.984637158	0.0375382860848	0	0
19	02	21	22	08	15	8.8	58.0	39.99999547	668.071428571	154.984637158	0.0375382860848	0	0
19	02	21	22	09	16	4.8	59.0	39.9999959	692.342857143	154.191521512	0.0494659318066	0	0
19	02	21	22	09	16	14.8	61.0	39.9999959	692.342857143	154.191521512	0.0494659318066	1	0
19	02	21	22	09	57	3.1	58.0	39.974373	630.028571429	134.385157708	0.0315738704714	1	0
19	02	21	22	10	17	2.8	58.0	39.99972846	728.785714286	257.314254386	0.044952847039	0	0
19	02	21	22	10	38	3.1	58.0	39.9999974	591.585714286	92.6106277235	0.022317891235	1	0
19	02	21	22	10	58	4.8	59.0	39.97683646	655.528571429	142.105868123	0.0374844048821	0	0
19	02	21	22	11	18	3.7	58.0	39.99982768	739.342857143	180.307268352	0.0606133244493	1	0
19	02	21	22	11	39	3.9	59.0	39.99999817	745.328571429	192.810841532	0.0561186167889	0	0
19	02	21	22	12	00	6.8	58.0	39.98529997	631.985714286	157.173470395	0.0295597380714	0	0
19	02	21	22	12	20	6.7	58.0	39.99989064	748.242857143	232.453155693	0.0535794855072	1	0
19	02	21	22	12	41	4.6	59.0	39.99999895	765.814285714	243.45573331	0.056378424904	0	0
19	02	21	22	13	02	4.2	58.0	39.99345006	745.542857143	200.845405062	0.0622390445206	1	0
19	02	21	22	13	22	4.9	58.0	39.9999306	717.914285714	171.891888187	0.0517355574527	0	0
19	02	21	22	13	43	5.5	58.0	39.99999934	681.385714286	216.391001454	0.0382428402366	1	0
19	02	21	22	14	03	5.2	59.0	39.99407969	806.928571429	252.743874954	0.063934413806	0	0
19	02	21	22	14	24	6.2	59.0	39.99995596	649.742857143	145.850773612	0.0362584583145	1	0
19	02	21	22	14	44	9.0	59.0	39.99999953	669.542857143	170.332673295	0.0417080873778	0	0
19	02	21	22	15	05	10.2	60.0	39.99624285	770.085714286	229.158444429	0.05992508088	1	0
19	02	21	22	15	25	4.2	59.0	39.99996019	664.271428571	168.832793144	0.0366839930873	0	0
19	02	21	22	15	46	6.6	59.0	39.9999997	724.285714286	167.890027174	0.054996296886	1	0
19	02	21	22	16	06	8.0	61.0	39.99736206	696.0	176.302094631	0.049558143179	0	0
19	02	21	22	16	26	7.5	60.0	39.99997474	659.742857143	137.138374927	0.0431682548932	1	0
19	02	21	22	16	47	5.8	58.0	39.99999973	648.157142857	165.558331172	0.0325128650525	0	0
19	02	21	22	17	08	4.4	58.0	39.99832592	627.885714286	182.410803475	0.0266497492138	0	0
19	02	21	22	17	28	4.5	58.0	39.99998397	612.742857143	116.547683156	0.0256710362969	1	0
19	02	21	22	17	49	4.4	59.0	39.99999988	710.614285714	196.528390741	0.0475306007874	0	0
19	02	21	22	18	10	5.7	59.0	39.99903972	650.342857143	172.241764117	0.035062147408	1	0
19	02	21	22	18	30	6.5	59.0	39.99998983	625.557142857	119.961974417	0.031821149861	0	0
19	02	21	22	18	51	5.2	58.0	39.99999992	727.014285714	211.676605959	0.0506234227838	1	0
19	02	21	22	19	11	3.7	58.0	39.99932578	688.914285714	158.688980881	0.046746277196	0	0
19	02	21	22	19	32	3.2	58.0	39.99999354	667.885714286	203.605188178	0.0348405864467	1	0
19	02	21	22	19	52	3.2	58.0	39.99999993	673.771428571	167.316737394	0.0403673106702	0	0
19	02	21	22	20	13	3.8	59.0	39.99957212	733.6	188.966089172	0.0569069371645	1	0
