19	02	25	20	21	03	33.3	25.0	39.99584328	650.485714286	165.019716818	0.0349103193487	1	1
19	02	25	20	21	24	23.2	25.0	39.99996019	568.942857143	76.4740638974	0.0130553867863	1	1
19	02	25	20	21	45	35.4	25.0	39.9999997	732.471428571	179.111515258	0.0593827958088	1	1
19	02	25	20	22	05	22.3	25.0	39.99761564	649.628571429	155.819783397	0.032501587259	1	1
19	02	25	20	22	26	27.4	25.0	39.99998226	643.271428571	134.063302897	0.0344007277541	1	1
19	02	25	20	22	47	26.7	25.0	39.99999983	689.842857143	156.933892881	0.0502705968174	1	1
19	02	25	20	23	08	27.8	25.0	39.99893759	659.757142857	172.464773688	0.0362205409509	1	1
19	02	25	20	23	29	48.2	25.0	39.99998983	609.071428571	139.76912815	0.0228179770363	1	1
19	02	25	20	23	50	36.6	25.0	39.99999992	825.0	355.726419759	0.0594534688129	1	1
19	02	25	20	24	11	31.5	25.0	39.99939059	787.328571429	182.542810746	0.069011596665	1	1
19	02	25	20	24	32	28.6	25.0	39.99999547	612.614285714	120.294791819	0.0281224009647	1	1
19	02	25	20	24	53	27.5	25.0	39.9635001	737.114285714	231.616835242	0.0527770981319	1	1
19	02	25	20	25	14	43.2	25.0	39.99972846	613.685714286	119.594140188	0.0246186757018	1	1
19	02	25	20	25	35	35.3	25.0	39.9999974	665.042857143	186.490860421	0.0365613445973	1	1
19	02	25	20	25	56	33.0	25.0	39.98373661	685.928571429	147.928971511	0.049714788275	1	1
19	02	25	20	26	17	35.1	25.0	39.99984424	568.785714286	60.5604521726	0.0137409783867	1	1
19	02	25	20	26	38	33.3	25.0	39.99999884	637.957142857	123.489552561	0.0329007275323	1	1
19	02	25	20	26	58	51.4	25.0	39.99067108	764.628571429	225.893095539	0.0572184000032	1	1
19	02	25	20	27	19	34.6	25.0	39.9999306	641.742857143	139.213267606	0.035052236046	1	1
19	02	25	20	27	40	41.1	25.0	39.99999934	691.742857143	146.191526598	0.0489848894572	1	1
19	02	25	20	28	01	39.4	25.0	39.99584328	767.285714286	225.71183543	0.058266043586	1	1
19	02	25	20	28	22	38.1	25.0	39.99996019	736.6	188.87323035	0.0543130524978	1	1
19	02	25	20	28	43	42.5	25.0	39.9999997	711.428571429	178.948801252	0.0495668039752	1	1
19	02	25	20	29	04	29.6	25.0	39.99761564	672.028571429	165.785745676	0.0415207382853	1	1
19	02	25	20	29	25	36.2	25.0	39.99998226	688.442857143	160.557923301	0.0488035505294	1	1
19	02	25	20	29	46	29.8	25.0	39.99999983	619.457142857	121.59789539	0.0337625109915	1	1
19	02	25	20	30	07	29.3	25.0	39.99893759	717.3	300.465988092	0.0436773494812	1	1
19	02	25	20	30	28	27.5	25.0	39.99998983	620.114285714	109.494884793	0.0317676878222	1	1
19	02	25	20	30	49	34.2	25.0	39.99999992	737.642857143	244.520115194	0.050378607633	1	1
19	02	25	20	31	09	29.1	25.0	39.99939059	731.085714286	213.679248465	0.0500012368335	1	1
19	02	25	20	31	30	44.4	25.0	39.99999547	611.0	117.47559017	0.0207876550147	1	1
19	02	25	20	31	51	35.9	25.0	39.9635001	656.1	140.315985241	0.0416832615442	1	1
19	02	25	20	32	12	25.8	25.0	39.99972846	686.928571429	165.152338457	0.0454513307592	1	1
