18	11	06	18	10	05	10.18984115	882.257142857	27.9467277483	-0.00043296369834	01
18	11	06	18	20	06	9.81880498	886.685714286	23.7850750665	0.000907865026233	01
18	11	06	18	30	13	9.55193618	894.714285714	24.2311150956	0.00024056933389	01
18	11	06	19	00	03	9.73165885	897.714285714	23.2244593092	0.00243986878788	01
18	11	06	19	10	05	9.41384714	903.142857143	21.2080077291	0.00114953845371	01
18	11	06	19	20	07	9.58506468	902.271428571	21.9153706194	0.00325866173744	01
18	11	06	19	30	08	9.37437015	906.985714286	20.3360993992	0.00244583672508	01
18	11	06	19	40	09	9.77606334	912.857142857	28.7875398216	0.00403081188523	01
18	11	06	19	50	10	9.40750859	913.442857143	31.6645974977	0.00509772517252	01
18	11	06	20	00	11	9.43862573	916.085714286	31.7938641237	0.00333344281644	01
18	11	07	07	00	02	7.65866223	929.8	23.5108485598	0.00685774510838	01
18	11	07	07	10	04	19.03759624	819.128571429	241.342372186	0.135246294007	01
18	11	07	07	20	05	77.91424922	663.614285714	195.71358759	0.131528540025	01
18	11	07	07	30	06	91.68605537	674.957142857	123.916381451	0.144012851969	01
18	11	07	07	40	09	90.90132376	758.628571429	189.407208448	0.142708036902	01
18	11	07	07	50	11	91.00189528	627.657142857	186.490818289	0.13094374896	01
18	11	07	08	00	12	91.58189675	783.5	260.925974724	0.140277298511	01
18	11	07	08	10	13	92.67396125	678.842857143	218.096350642	0.133802100919	01
18	11	07	08	20	14	94.86780586	657.228571429	231.625262096	0.125207803722	01
18	11	07	08	30	16	94.91700025	735.585714286	155.114104807	0.141061811784	01
18	11	07	09	00	03	94.09028549	641.257142857	196.128069362	0.122917788363	01
18	11	07	09	10	05	94.26309712	721.928571429	275.899377177	0.129906670285	01
18	11	07	09	20	07	94.49344974	675.685714286	183.218647122	0.134114335153	01
18	11	07	09	30	08	95.24426795	582.257142857	234.835303121	0.112531669571	01
18	11	07	09	40	10	92.65188512	660.057142857	196.928550184	0.126934167913	01
18	11	07	09	50	12	92.36283586	535.971428571	203.883157815	0.103551000608	01
18	11	07	10	00	14	91.74224855	623.442857143	204.746298464	0.119051665389	01
18	11	07	11	00	04	90.2361423	640.2	182.537714303	0.126671269229	01
18	11	07	11	10	09	90.82476971	611.0	259.241145323	0.109876446644	01
18	11	07	11	20	11	90.57209115	762.028571429	165.19217998	0.143973420459	01
18	11	07	11	30	12	90.60207374	550.842857143	170.619596573	0.111785609164	01
18	11	07	12	00	02	90.68879917	750.185714286	139.298271229	0.148931627461	01
18	11	07	12	10	03	88.95996936	712.242857143	208.127326119	0.126966375252	01
18	11	07	12	20	04	88.64070787	642.714285714	219.965266275	0.118810844856	01
18	11	07	12	30	06	88.68977993	632.071428571	203.787867396	0.121357677872	01
18	11	07	12	40	07	88.49722675	752.242857143	200.363914324	0.140513871526	01
18	11	07	12	50	08	88.79547963	780.014285714	174.766414954	0.141737471247	01
18	11	07	13	00	09	94.98960603	778.0	195.305548162	0.148960937047	01
18	11	07	13	10	12	91.11877675	722.028571429	213.580628564	0.14047829504	01
18	11	07	13	20	15	91.13236569	686.9	183.783113634	0.135932449208	01
18	11	07	14	00	04	90.7349234	561.442857143	166.084800691	0.120915932543	01
18	11	07	14	10	06	90.76954739	583.3	153.562304712	0.121307984664	01
18	11	07	14	20	07	91.29023739	593.114285714	155.487026823	0.125903414754	01
18	11	07	14	30	09	91.34575803	619.928571429	221.243454878	0.123953250503	01
18	11	07	14	40	10	92.02542815	569.214285714	123.022401312	0.131560162923	01
18	11	07	14	50	12	91.21669831	718.857142857	216.657879466	0.134135050957	01
