19	02	20	22	33	48	115.2	72.0-1	595.342857143	108.930762507	0.0192103057821	11
19	02	20	22	34	10	117.6	72.0-1	696.442857143	215.033860172	0.0409340333342	11
19	02	20	22	34	32	119.1	79.0-1	754.457142857	213.545223428	0.0569604659259	11
19	02	20	22	34	58	116.4	72.0-1	712.442857143	200.983768763	0.0488209533921	11
19	02	20	22	35	20	114.8	72.0-1	646.2	124.739568702	0.0413989410692	11
19	02	20	22	35	41	113.9	77.0-1	686.171428571	164.279202355	0.0468155878098	11
19	02	20	22	36	02	114.9	73.0-1	694.385714286	201.539098855	0.0412946372744	11
19	02	20	22	36	23	116.5	77.0-1	737.5	256.532245258	0.0489714036251	11
